notice;adresse;codePostal;ville;typeLieu;dateDebut;anneeDebut;dateFin;anneeFin;titreNotice;typePersonne;activitePersonne;activiteComment;latitude;longitude;score;vignette;commentaire;uuid_collection_1;nom_collection_1;uuid_collection_2;nom_collection_2
be1ebf1e-c56c-4ca2-8b0c-829e03ddf873;62 rue de Clichy;75009;Paris;Non renseigné;;;;;Boutique de Laurent Héliot;collectivité;marchand;<p>Marchand d'objets de l'Extrême-Orient.</p>;48.8804187431182;2.328884824111926;;http://agorha.inha.fr/ark:/54721/01ba4c67-e7be-4b23-a781-0e302d2eef9f/doc/70cc305d-62e5-4c50-946e-e7f7feb06188/thumbnail.jpg;localisation approximative;;;;
1be72c36-aae4-448f-b520-eacdd35012c8;4 rue Rougement;75009;Paris;adresse professionnelle;1883-01-01;1883;1886-12-31;1886;Marunaka & Cie;collectivité;marchand;<p>Objets d'art du Japon. Maison principale et fabrique à Kaga, succursales à Tokyo et Yokohama.</p>;48.871451;2.345944;0.6712681818181818;;;;;;
3b76992d-339d-4c2d-aa8a-d50c7112706f;13 rue Le Peletier;75009;Paris;adresse professionnelle;1896-01-01;1896;1896-12-31;1896;Bonesi;collectivité;marchand;;48.873828;2.339089;0.7357058823529412;;;;;;
54831cf4-97c6-4492-9568-9a478221ab4e;5 rue Drouot;75009;Paris;Non renseigné;1878-01-01;1878;1903-12-31;1903;Madame Doucet;personne;marchand;;48.872567;2.340234;0.9702799999999998;;;;;;
54831cf4-97c6-4492-9568-9a478221ab4e;94 de la rue du Faubourg-Saint-Honoré (place Beauvau);75008;Paris;Non renseigné;1904-01-01;1904;1904-12-31;1904;Madame Doucet;personne;marchand;;48.872986;2.31065;0.5089618181818182;;;;;;
e19e9270-7d4c-40ab-9031-dccdd162c488;10 boulevard des Capucines;75009;Paris;adresse professionnelle;1880-01-01;1880;1884-12-31;1884;Kiritsu kôshô gaisha;collectivité;achat vente d'objets d'art, anciens ou d'occasion, marchand;<p>Objets d'art, bronzes, porcelaines, faïences, laques, soie, or, argent, ivoire, écailles, etc. anciens et modernes.Maison principale et de fabrication à Tôkyô.</p>;48.870343449195516;2.331392054482806;;;localisation approximative;;;;
e19e9270-7d4c-40ab-9031-dccdd162c488;54 rue Taitbout;75009;Paris;adresse professionnelle;1880-01-01;1880;1884-12-31;1884;Kiritsu kôshô gaisha;collectivité;achat vente d'objets d'art, anciens ou d'occasion, marchand;<p>Objets d'art, bronzes, porcelaines, faïences, laques, soie, or, argent, ivoire, écailles, etc. anciens et modernes.Maison principale et de fabrication à Tôkyô.</p>;48.872645723894685;2.33559196258753;;;localisation approximative;;;;
a868de17-c52b-4252-88fb-c5e511176d39;Boulevard des Capucines;75009;Paris;adresse professionnelle;1855-01-01;1855;1863-12-31;1863;Monbro Fils ainé;collectivité;marchand;;48.870343449195516;2.331392054482806;;;localisation approximative;;;;
a868de17-c52b-4252-88fb-c5e511176d39;17 rue du Helder;75009;Paris;adresse professionnelle;1863-01-01;1863;1871-12-31;1871;Monbro Fils ainé;collectivité;marchand;;48.87243438657222;2.335088931820879;;;;;;;
a868de17-c52b-4252-88fb-c5e511176d39;82 boulevard Haussmann;75008;Paris;adresse professionnelle;1871-01-01;1871;1872-12-31;1872;Monbro Fils ainé;collectivité;marchand;;48.874179;2.325113;0.9738636363636363;;;;;;
b5541083-cd66-4b03-907e-891df38d2ff0;26 rue du Vieux Colombier;75006;Paris;adresse professionnelle;1863-01-01;1863;1869-12-31;1869;Forgeron;collectivité;marchand;;48.85169610614;2.330789212152522;;;;;;;
b5541083-cd66-4b03-907e-891df38d2ff0;155 boulevard Saint-Germain;75006;Paris;adresse professionnelle;1869-01-01;1869;1895-12-31;1895;Forgeron;collectivité;marchand;;48.853838;2.33217;0.9730618181818181;;;;;;
bc5a919a-0aaf-4946-9c5f-ca6105c8dc15;24 rue de Sèvres;75007;Paris;adresse professionnelle;1882-01-01;1882;1882-12-31;1882;Le Bon Marché;collectivité;marchand;<p>Nouveautés.</p>;48.85044197649559;2.324350886760833;;https://agorha.inha.fr/ark:/54721/c5660cbb-32a7-4bcb-b8bd-91b0e6f41368/doc/2241cbb9-3702-42e6-8ada-0e68c89bff3f/thumbnail.jpg;localisation approximative;;;;
b2d1d502-cacc-451d-a933-257e5b870c5c;27 rue du Faubourg Poissonnière;75009;Paris;adresse professionnelle;1871-01-01;1871;1875-12-31;1875;Bacharach, Oppenheimer et Cie;collectivité;marchand;<p>Articles de Chine.</p>;48.87422346470098;2.347846568434839;;;;;;;
b2d1d502-cacc-451d-a933-257e5b870c5c;28 rue Bergère;75009;Paris;adresse professionnelle;1875-01-01;1875;1900-12-31;1900;Bacharach, Oppenheimer et Cie;collectivité;marchand;<p>Articles de Chine.</p>;48.87270132925495;2.343290251127921;;;;;;;
19c97c48-c53e-4219-94ae-fd896657cac8;1 rue Le Peletier;75009;Paris;adresse professionnelle;1873-01-01;1873;1873-12-31;1873;Oppenheim (Le Peletier);collectivité;marchand;<p>Spécialité procelaines de Saxe, Chine, Japon, anciennes et modernes.</p>;48.871951;2.338082;0.971;;;;;;
19c97c48-c53e-4219-94ae-fd896657cac8;19 rue Le Peletier;75009;Paris;adresse professionnelle;1875-01-01;1875;1881-12-31;1881;Oppenheim (Le Peletier);collectivité;marchand;<p>Spécialité procelaines de Saxe, Chine, Japon, anciennes et modernes.</p>;48.872852;2.33847;0.971;;;;;;
91950c20-65b8-4b50-aaa5-0df1520e6c63;43 rue Saint Georges (actuel 9e);75009;Paris;adresse privée;1851-01-01;1851;1868-12-31;1868;Goncourt, Jules de;personne;homme-femme de lettres, romancier, historien, graveur, historien.ne de l'art, critique, collectionneur, aquarelliste, dessinateur;;48.880035;2.343581;0.18141402597402595;https://agorha.inha.fr/ark:/54721/99301fcd-a604-43fd-a856-1dc3fc411e2a/doc/b8ee1207-5216-4a76-9dad-b2c4129c9eb1/thumbnail.jpg;;4a4c5d8f-39af-4c52-bff9-e72d8c99d820;Collection d'Edmond et Jules de Goncourt;;
91950c20-65b8-4b50-aaa5-0df1520e6c63;53 boulevard de Montmorency;75016;Paris;adresse privée;1868-01-01;1868;1868-12-31;1868;Goncourt, Jules de;personne;homme-femme de lettres, romancier, historien, graveur, historien.ne de l'art, critique, collectionneur, aquarelliste, dessinateur;;48.85161;2.262423;0.9803681818181817;https://agorha.inha.fr/ark:/54721/99301fcd-a604-43fd-a856-1dc3fc411e2a/doc/b8ee1207-5216-4a76-9dad-b2c4129c9eb1/thumbnail.jpg;;4a4c5d8f-39af-4c52-bff9-e72d8c99d820;Collection d'Edmond et Jules de Goncourt;;
939d4b81-c383-41ad-bf7e-6de2f622fc6b;46 rue des Petits-Champs;75002;Paris;Non renseigné;1901-01-01;1901;1907-12-31;1907;A la pagode;collectivité;marchand;;48.86750724008753;2.333754657932539;;;;;;;
36354e9e-0c05-4800-aedc-fd7b1fa91dd5;6 rue de Lafayette	;75009;Paris;Non renseigné;1873-01-01;1873;1890-12-31;1890;T. Lhussier;collectivité;marchand d'art;;48.8732;2.33411;0.6252913397129186;;;;;;
5347cb2e-5c98-4188-b7d9-438fa164fb4b;Château de Buisson-Rond, 190 allée du Colombier;73000;Chambéry;adresse privée;1807-01-01;1807;1830-12-31;1830;Boigne, Benoît de;personne;collectionneur;;45.564991;5.936664;0.43491545454545455;http://agorha.inha.fr/ark:/54721/50abb94f-d118-4c47-800a-38d08b90f481/doc/c21be2a3-a882-4d09-8c69-e31b0768c557/thumbnail.jpg;;5bb69f9a-13cf-430b-9390-368111224ac1;Collection de Benoît de Boigne;;
29985f55-73d2-4ed1-9669-6164280f177d;22 avenue du Président Wilson;75116;Paris;adresse professionnelle;1901-01-01;1901;1904-12-31;1904;Huber, Edouard;personne;membre, collectionneur;;48.856944444444;2.3513888888889;;http://agorha.inha.fr/ark:/54721/035444bb-51dc-4756-91c2-d0a43b138806/doc/7329d136-b948-4205-a982-3886e47d3073/thumbnail.jpg;;ceedb39f-db8c-4069-a180-b4ea9a8d8a95;Collection d'Edouard Huber;;
8e858824-5b29-43fd-afe7-4dc52258e628;15 rue Choiseul;75002;Paris;adresse privée;1865-01-01;1865;1865-12-31;1865;Daigremont, Augustin Pierre Aimé;personne;rentier, collectionneur;;48.869977;2.335889;0.7288786096256684;http://agorha.inha.fr/ark:/54721/8949e992-9d57-4e87-9ebe-101daf92d915/doc/5a523127-53e5-40d3-8717-65720efe0c2f/thumbnail.jpg;;;;;
754134a2-9a76-49be-883d-7f3d378cab7c;15 rue Lafayette;75010;Paris;Non renseigné;1883-01-01;1883;1883-12-31;1883;Brunet;collectivité;marchand;;48.88056194967999;2.362424768334701;;;localisation approximative;;;;
ed141a94-a115-4352-bfb3-646db73204bc;17 rue Méchain;75014;Paris;adresse privée;1857-01-01;1857;1899-12-31;1899;Maindron, Maurice;personne;homme-femme de lettres, auteur, critique d’art, chercheur, écrivain, collectionneur;;48.835629;2.339415;0.973510909090909;https://agorha.inha.fr/ark:/54721/77ab46fb-c85b-4a89-b063-8fc2cec79b8b/doc/651e9014-9ee2-4918-97cc-68b63fa56204/thumbnail.jpg;;fc02fc48-1dd4-486f-ad08-e9f6447b5706;Collection de Maurice Maindron;;
ed141a94-a115-4352-bfb3-646db73204bc;14 rue Gay-Lussac;75005;Paris;adresse privée;1882-01-01;1882;1885-12-31;1885;Maindron, Maurice;personne;homme-femme de lettres, auteur, critique d’art, chercheur, écrivain, collectionneur;;48.84551;2.341287;0.9732799999999999;https://agorha.inha.fr/ark:/54721/77ab46fb-c85b-4a89-b063-8fc2cec79b8b/doc/651e9014-9ee2-4918-97cc-68b63fa56204/thumbnail.jpg;;fc02fc48-1dd4-486f-ad08-e9f6447b5706;Collection de Maurice Maindron;;
ed141a94-a115-4352-bfb3-646db73204bc;16 ter rue Censier;75005;Paris;adresse privée;1885-01-01;1885;1890-12-31;1890;Maindron, Maurice;personne;homme-femme de lettres, auteur, critique d’art, chercheur, écrivain, collectionneur;;48.840791;2.354076;0.5793418660287081;https://agorha.inha.fr/ark:/54721/77ab46fb-c85b-4a89-b063-8fc2cec79b8b/doc/651e9014-9ee2-4918-97cc-68b63fa56204/thumbnail.jpg;;fc02fc48-1dd4-486f-ad08-e9f6447b5706;Collection de Maurice Maindron;;
ed141a94-a115-4352-bfb3-646db73204bc;15 rue Linné;75005;Paris;adresse privée;1890-01-01;1890;1896-12-31;1896;Maindron, Maurice;personne;homme-femme de lettres, auteur, critique d’art, chercheur, écrivain, collectionneur;;48.844697;2.354603;0.9706718181818181;https://agorha.inha.fr/ark:/54721/77ab46fb-c85b-4a89-b063-8fc2cec79b8b/doc/651e9014-9ee2-4918-97cc-68b63fa56204/thumbnail.jpg;;fc02fc48-1dd4-486f-ad08-e9f6447b5706;Collection de Maurice Maindron;;
ed141a94-a115-4352-bfb3-646db73204bc;31 quai Bourbon;75004;Paris;adresse privée;1899-01-01;1899;1900-12-31;1900;Maindron, Maurice;personne;homme-femme de lettres, auteur, critique d’art, chercheur, écrivain, collectionneur;;48.8532849191014;2.354328645595623;;https://agorha.inha.fr/ark:/54721/77ab46fb-c85b-4a89-b063-8fc2cec79b8b/doc/651e9014-9ee2-4918-97cc-68b63fa56204/thumbnail.jpg;;fc02fc48-1dd4-486f-ad08-e9f6447b5706;Collection de Maurice Maindron;;
ed141a94-a115-4352-bfb3-646db73204bc;19 quai Bourbon;75004;Paris;adresse privée;1900-01-01;1900;1911-12-31;1911;Maindron, Maurice;personne;homme-femme de lettres, auteur, critique d’art, chercheur, écrivain, collectionneur;;48.85282966494375;2.355753881906899;;https://agorha.inha.fr/ark:/54721/77ab46fb-c85b-4a89-b063-8fc2cec79b8b/doc/651e9014-9ee2-4918-97cc-68b63fa56204/thumbnail.jpg;;fc02fc48-1dd4-486f-ad08-e9f6447b5706;Collection de Maurice Maindron;;
5ac4ba97-56b9-4ecc-b7d2-1653ce8f9402;17 rue Massillon;29200;Brest;adresse familiale;1878-01-01;1878;1905-12-31;1905;Segalen, Victor;personne;poète, écrivain, médecin, militaire, archéologue, photographe, voyageur, traduction, interprétariat, correspondant;;48.396234;-4.480529;0.9776854545454544;https://agorha.inha.fr/ark:/54721/cb71642c-275d-40ab-8a5b-fb9da2c394fe/doc/dac04e1e-2760-4021-b343-fe2508b29305/thumbnail.jpg;;;;;
5ac4ba97-56b9-4ecc-b7d2-1653ce8f9402;6 rue d'Aiguillon;29200;Brest;adresse privée;1905-01-01;1905;1905-12-31;1905;Segalen, Victor;personne;poète, écrivain, médecin, militaire, archéologue, photographe, voyageur, traduction, interprétariat, correspondant;;48.386258;-4.489605;0.7828054545454545;https://agorha.inha.fr/ark:/54721/cb71642c-275d-40ab-8a5b-fb9da2c394fe/doc/dac04e1e-2760-4021-b343-fe2508b29305/thumbnail.jpg;;;;;
5ac4ba97-56b9-4ecc-b7d2-1653ce8f9402;5 cité d'Antin;29200;Brest;adresse privée;1911-01-01;1911;1921-12-31;1921;Segalen, Victor;personne;poète, écrivain, médecin, militaire, archéologue, photographe, voyageur, traduction, interprétariat, correspondant;;48.384567;-4.487115;0.9692354545454546;https://agorha.inha.fr/ark:/54721/cb71642c-275d-40ab-8a5b-fb9da2c394fe/doc/dac04e1e-2760-4021-b343-fe2508b29305/thumbnail.jpg;;;;;
ff40d855-f40d-409e-95cf-24f6a995c5f9;Rue Porte-au-Rupt;55200;Commercy;adresse privée;1858-01-01;1858;1893-12-31;1893;Recouvreur, Adrien;personne;pharmacien, administrateur, président, conservateur de musée, président d'honneur, peintre, graveur, collectionneur, membre, secrétaire;;48.762055;5.590487;0.9565072727272725;https://agorha.inha.fr/ark:/54721/7f91944f-cbf6-4544-85ff-26a3d8f412df/doc/e27188ab-d038-4cdd-a1ab-4cde5f58529a/thumbnail.jpg;;a2b6e5aa-d286-4cb1-99ea-6a610e5bc16f;Collection d'Adrien Recouvreur;;
ff40d855-f40d-409e-95cf-24f6a995c5f9;17 rue des Colins;55200;Commercy;adresse privée;1897-01-01;1897;1898-12-31;1898;Recouvreur, Adrien;personne;pharmacien, administrateur, président, conservateur de musée, président d'honneur, peintre, graveur, collectionneur, membre, secrétaire;;48.761915;5.591078;0.9577545454545454;https://agorha.inha.fr/ark:/54721/7f91944f-cbf6-4544-85ff-26a3d8f412df/doc/e27188ab-d038-4cdd-a1ab-4cde5f58529a/thumbnail.jpg;;a2b6e5aa-d286-4cb1-99ea-6a610e5bc16f;Collection d'Adrien Recouvreur;;
ff40d855-f40d-409e-95cf-24f6a995c5f9;48 rue des Capucins;55200;Commercy;adresse privée;1898-01-01;1898;1907-12-31;1907;Recouvreur, Adrien;personne;pharmacien, administrateur, président, conservateur de musée, président d'honneur, peintre, graveur, collectionneur, membre, secrétaire;;48.759821;5.594025;0.7364536363636364;https://agorha.inha.fr/ark:/54721/7f91944f-cbf6-4544-85ff-26a3d8f412df/doc/e27188ab-d038-4cdd-a1ab-4cde5f58529a/thumbnail.jpg;;a2b6e5aa-d286-4cb1-99ea-6a610e5bc16f;Collection d'Adrien Recouvreur;;
ff40d855-f40d-409e-95cf-24f6a995c5f9;36, puis 50 rue Blaise Pascal;49000;Angers;adresse privée;1907-01-01;1907;1944-12-31;1944;Recouvreur, Adrien;personne;pharmacien, administrateur, président, conservateur de musée, président d'honneur, peintre, graveur, collectionneur, membre, secrétaire;;47.458151;-0.538701;0.6456166666666666;https://agorha.inha.fr/ark:/54721/7f91944f-cbf6-4544-85ff-26a3d8f412df/doc/e27188ab-d038-4cdd-a1ab-4cde5f58529a/thumbnail.jpg;;a2b6e5aa-d286-4cb1-99ea-6a610e5bc16f;Collection d'Adrien Recouvreur;;
b1fd9b73-a749-45f7-8503-0b680839210e;11, rue Pigalle;75009;Paris;adresse professionnelle;1886-01-01;1886;1893-12-31;1893;Sichel, Otto;personne;marchand;;48.882001;2.336949;0.5090263636363636;;;;;;
b1fd9b73-a749-45f7-8503-0b680839210e;11, rue de Pigalle;75009;Paris;adresse privée;;;;;Sichel, Otto;personne;marchand;;48.878574;2.332546;0.45951523510971787;;;;;;
be5b24f0-99fd-4267-8e90-557f1fcbe6f2;34 rue du Poivre-Bouilli (aujourd’hui 6 rue de Buzenval);60000;Beauvais;adresse privée;1863-01-01;1863;1881-12-31;1881;Auriol, George;personne;aquarelliste, dessinateur, illustrateur, peintre, artiste, typographe, graveur, graphiste, poète, chansonnier, écrivain, critique, secrétaire de rédaction, professeur, collectionneur;;49.433701;2.046512;0.34961066115702477;https://agorha.inha.fr/ark:/54721/e5d2805e-6128-4d61-952f-019ce4851846/doc/a1fa546f-9cfa-4f01-b43a-57cb2b12076e/thumbnail.jpg;;60bed3b2-895c-4498-9fde-37cfb9d77e30;Collection de George Auriol;;
be5b24f0-99fd-4267-8e90-557f1fcbe6f2;44 rue des Abbesses;75018;Paris;adresse privée;1892-01-01;1892;1899-12-31;1899;Auriol, George;personne;aquarelliste, dessinateur, illustrateur, peintre, artiste, typographe, graveur, graphiste, poète, chansonnier, écrivain, critique, secrétaire de rédaction, professeur, collectionneur;;48.885422;2.336347;0.9781327272727273;https://agorha.inha.fr/ark:/54721/e5d2805e-6128-4d61-952f-019ce4851846/doc/a1fa546f-9cfa-4f01-b43a-57cb2b12076e/thumbnail.jpg;;60bed3b2-895c-4498-9fde-37cfb9d77e30;Collection de George Auriol;;
be5b24f0-99fd-4267-8e90-557f1fcbe6f2;59 rue Lepic;75018;Paris;adresse privée;1899-01-01;1899;1904-12-31;1904;Auriol, George;personne;aquarelliste, dessinateur, illustrateur, peintre, artiste, typographe, graveur, graphiste, poète, chansonnier, écrivain, critique, secrétaire de rédaction, professeur, collectionneur;;48.887732;2.334334;0.980940909090909;https://agorha.inha.fr/ark:/54721/e5d2805e-6128-4d61-952f-019ce4851846/doc/a1fa546f-9cfa-4f01-b43a-57cb2b12076e/thumbnail.jpg;;60bed3b2-895c-4498-9fde-37cfb9d77e30;Collection de George Auriol;;
be5b24f0-99fd-4267-8e90-557f1fcbe6f2;44 rue des Abbesses;75018;Paris;adresse privée;1904-01-01;1904;1938-12-31;1938;Auriol, George;personne;aquarelliste, dessinateur, illustrateur, peintre, artiste, typographe, graveur, graphiste, poète, chansonnier, écrivain, critique, secrétaire de rédaction, professeur, collectionneur;;48.885422;2.336347;0.9781327272727273;https://agorha.inha.fr/ark:/54721/e5d2805e-6128-4d61-952f-019ce4851846/doc/a1fa546f-9cfa-4f01-b43a-57cb2b12076e/thumbnail.jpg;;60bed3b2-895c-4498-9fde-37cfb9d77e30;Collection de George Auriol;;
65a501e9-160f-4400-89f3-4db63db91f54;11 passage de la Visitation;75007;Paris;adresse privée;;;;;Isaac, Prosper-Alphonse;personne;artiste, peintre, graveur, collectionneur;;48.856515;2.323629;0.9612863636363636;https://agorha.inha.fr/ark:/54721/395b7ab0-fa86-48a5-ab99-88043515a467/doc/9f5202e0-bba9-418a-b38e-7182c915d001/thumbnail.jpeg;;9f19fd1b-f985-4a50-8aeb-210b3b96b547;Collection de Prosper-Alphonse Isaac;;
2f57ccb5-2abf-4288-954d-4ee7b3104e0e;41, rue Monsieur-le-Prince;75006;Paris;adresse privée;1857-01-01;1857;1858-12-31;1858;Tissot, James;personne;peintre, graveur, illustrateur, caricaturiste, collectionneur, photographe, dessinateur, pastelliste, émailleur;;48.84974483035614;2.340108448558972;;https://agorha.inha.fr/ark:/54721/24dd007d-833f-4187-bdfd-70f272b784d2/doc/a262a35d-05ce-4536-b08b-311d9f8d1be9/thumbnail.jpg;;7285a07c-0861-4fff-8bd6-ad8aa0ad8ca5;Collection de James Tissot;;
2f57ccb5-2abf-4288-954d-4ee7b3104e0e;10, rue Racine;75006;Paris;adresse privée;1858-01-01;1858;1858-12-31;1858;Tissot, James;personne;peintre, graveur, illustrateur, caricaturiste, collectionneur, photographe, dessinateur, pastelliste, émailleur;;48.849944475949904;2.339808681713599;;https://agorha.inha.fr/ark:/54721/24dd007d-833f-4187-bdfd-70f272b784d2/doc/a262a35d-05ce-4536-b08b-311d9f8d1be9/thumbnail.jpg;localisation approximative;7285a07c-0861-4fff-8bd6-ad8aa0ad8ca5;Collection de James Tissot;;
2f57ccb5-2abf-4288-954d-4ee7b3104e0e;60, rue Saint-Louis;75004;Paris;adresse privée;1858-01-01;1858;1863-12-31;1863;Tissot, James;personne;peintre, graveur, illustrateur, caricaturiste, collectionneur, photographe, dessinateur, pastelliste, émailleur;;48.85193569935585;2.356294534228323;;https://agorha.inha.fr/ark:/54721/24dd007d-833f-4187-bdfd-70f272b784d2/doc/a262a35d-05ce-4536-b08b-311d9f8d1be9/thumbnail.jpg;;7285a07c-0861-4fff-8bd6-ad8aa0ad8ca5;Collection de James Tissot;;
2f57ccb5-2abf-4288-954d-4ee7b3104e0e;39, rue Bonaparte;75006;Paris;adresse privée;1863-01-01;1863;1867-12-31;1867;Tissot, James;personne;peintre, graveur, illustrateur, caricaturiste, collectionneur, photographe, dessinateur, pastelliste, émailleur;;48.85329;2.333406;0.7177618181818182;https://agorha.inha.fr/ark:/54721/24dd007d-833f-4187-bdfd-70f272b784d2/doc/a262a35d-05ce-4536-b08b-311d9f8d1be9/thumbnail.jpg;;7285a07c-0861-4fff-8bd6-ad8aa0ad8ca5;Collection de James Tissot;;
2f57ccb5-2abf-4288-954d-4ee7b3104e0e;64, avenue Foch;75016;Paris;adresse privée;1867-01-01;1867;1902-12-31;1902;Tissot, James;personne;peintre, graveur, illustrateur, caricaturiste, collectionneur, photographe, dessinateur, pastelliste, émailleur;;48.872867;2.281165;0.9793436363636362;https://agorha.inha.fr/ark:/54721/24dd007d-833f-4187-bdfd-70f272b784d2/doc/a262a35d-05ce-4536-b08b-311d9f8d1be9/thumbnail.jpg;;7285a07c-0861-4fff-8bd6-ad8aa0ad8ca5;Collection de James Tissot;;
2f57ccb5-2abf-4288-954d-4ee7b3104e0e;Château de Buillon, 2 chemin du Moulin;25149;Chenecey-Buillon;adresse privée;1888-01-01;1888;1902-12-31;1902;Tissot, James;personne;peintre, graveur, illustrateur, caricaturiste, collectionneur, photographe, dessinateur, pastelliste, émailleur;;47.14075;5.95943;;https://agorha.inha.fr/ark:/54721/24dd007d-833f-4187-bdfd-70f272b784d2/doc/a262a35d-05ce-4536-b08b-311d9f8d1be9/thumbnail.jpg;;7285a07c-0861-4fff-8bd6-ad8aa0ad8ca5;Collection de James Tissot;;
cc996811-840f-4c94-961f-5e2eccd46230;12 rue Condorcet;75009;Paris;adresse privée;1878-01-01;1878;1878-12-31;1878;Buisson d'Armandy, Pauline;personne;collectionneuse;;48.879586;2.347936;0.9737445454545454;http://agorha.inha.fr/ark:/54721/d4fbf4d3-a9e3-4915-ae46-38a080cc4baf/doc/99afe64b-aa43-4256-b5b7-50e9c4558eda/thumbnail.jpg;;0240768d-33b2-40a9-9801-0c3e73de7fdc;Collection de Pauline Buisson d'Armandy;;
cc996811-840f-4c94-961f-5e2eccd46230;château des Cinq Cantons, 177 allée des Cinq Cantons;84200;Carpentras;adresse privée;1878-01-01;1878;1878-12-31;1878;Buisson d'Armandy, Pauline;personne;collectionneuse;;44.065366;5.025327;0.38556426810477656;http://agorha.inha.fr/ark:/54721/d4fbf4d3-a9e3-4915-ae46-38a080cc4baf/doc/99afe64b-aa43-4256-b5b7-50e9c4558eda/thumbnail.jpg;;0240768d-33b2-40a9-9801-0c3e73de7fdc;Collection de Pauline Buisson d'Armandy;;
cc996811-840f-4c94-961f-5e2eccd46230;34, rue Bassano;75008;Paris;adresse privée;1934-01-01;1934;1949-12-31;1949;Buisson d'Armandy, Pauline;personne;collectionneuse;;48.86991;2.29858;0.7218654545454546;http://agorha.inha.fr/ark:/54721/d4fbf4d3-a9e3-4915-ae46-38a080cc4baf/doc/99afe64b-aa43-4256-b5b7-50e9c4558eda/thumbnail.jpg;;0240768d-33b2-40a9-9801-0c3e73de7fdc;Collection de Pauline Buisson d'Armandy;;
41d46cae-ad27-4df6-b284-3441621a2f1b;Grand Rue;38000;Grenoble;adresse privée;1817-01-01;1817;1839-12-31;1839;Hébert, Ernest;personne;peintre, sculpteur, directeur, membre de l'Institut, professeur, collectionneur;;45.192181;5.728483;0.972960909090909;https://agorha.inha.fr/ark:/54721/93c7615d-a6ce-4d46-a53a-5444c9f699d4/doc/dbbf7326-c88b-4cd7-b846-339f012fe371/thumbnail.jpg;;bf4935c6-36d6-4f10-9474-8c53832eea84;Collection d'Ernest Hébert;;
41d46cae-ad27-4df6-b284-3441621a2f1b;Clos Hébert, chemin Hébert;38700;La Tronche;adresse privée;1821-01-01;1821;1908-12-31;1908;Hébert, Ernest;personne;peintre, sculpteur, directeur, membre de l'Institut, professeur, collectionneur;;45.205515;5.751318;0.9503490909090909;https://agorha.inha.fr/ark:/54721/93c7615d-a6ce-4d46-a53a-5444c9f699d4/doc/dbbf7326-c88b-4cd7-b846-339f012fe371/thumbnail.jpg;;bf4935c6-36d6-4f10-9474-8c53832eea84;Collection d'Ernest Hébert;;
41d46cae-ad27-4df6-b284-3441621a2f1b;11, rue de Navarin;75009;Paris;Non renseigné;1842-01-01;1842;1878-12-31;1878;Hébert, Ernest;personne;peintre, sculpteur, directeur, membre de l'Institut, professeur, collectionneur;;48.879563;2.338985;0.9698727272727271;https://agorha.inha.fr/ark:/54721/93c7615d-a6ce-4d46-a53a-5444c9f699d4/doc/dbbf7326-c88b-4cd7-b846-339f012fe371/thumbnail.jpg;;bf4935c6-36d6-4f10-9474-8c53832eea84;Collection d'Ernest Hébert;;
41d46cae-ad27-4df6-b284-3441621a2f1b;55, boulevard de Rochechouart;75018;Paris;adresse privée;1878-01-01;1878;1908-12-31;1908;Hébert, Ernest;personne;peintre, sculpteur, directeur, membre de l'Institut, professeur, collectionneur;;48.883061;2.344041;0.5855627751196172;https://agorha.inha.fr/ark:/54721/93c7615d-a6ce-4d46-a53a-5444c9f699d4/doc/dbbf7326-c88b-4cd7-b846-339f012fe371/thumbnail.jpg;;bf4935c6-36d6-4f10-9474-8c53832eea84;Collection d'Ernest Hébert;;
41030bd1-98ea-47d8-89af-79fd2d2a51e7;115 rue Notre Dame des Champs;75006;Paris;adresse privée;1914-01-01;1914;1917-02-17;1917;Petrucci, Raphaël;personne;sociologue, historien.ne de l'art, critique d’art, traducteur, collectionneur, illustrateur, professeur, conférencier, collaborateur, directeur d'études, directeur de revue, conseiller;;48.84435351044997;2.330127998551243;;https://agorha.inha.fr/ark:/54721/24e6e870-e007-4b8f-9539-68226c441782/doc/8b36ed2f-3561-4055-bc41-ebbabd084d67/thumbnail.jpg;localisation approximative;;;;
9fde1b4f-fa0c-4826-b29c-0c0132845e94;Château du Puy;37250;Montbazon;adresse privée;1897-01-01;1897;1912-12-31;1912;Bacot, Jacques;personne;orientaliste, philologue, explorateur, président;;47.285428;0.712911;0.47595417112299465;https://agorha.inha.fr/ark:/54721/2047bcc2-fbc3-4696-8517-700127461e1e/doc/f58707f0-b7db-4380-be4c-45974bbfad9a/thumbnail.jpg;;281e7f43-f053-4965-a82d-b2ddbb5575ae;Collection de Jacques Bacot;;
9fde1b4f-fa0c-4826-b29c-0c0132845e94;Hôtel particulier (adresse inconnue).;78000;Versailles;adresse privée;1913-01-01;1913;1922-12-31;1922;Bacot, Jacques;personne;orientaliste, philologue, explorateur, président;;48.80359;2.13424;;https://agorha.inha.fr/ark:/54721/2047bcc2-fbc3-4696-8517-700127461e1e/doc/f58707f0-b7db-4380-be4c-45974bbfad9a/thumbnail.jpg;;281e7f43-f053-4965-a82d-b2ddbb5575ae;Collection de Jacques Bacot;;
